#{"t_start": 1754093458.0675297, "env_id": "None"}
r,l,t
194.986769,365,657.793497
171.491541,365,658.084384
179.857421,365,658.368043
253.546,365,658.665882
221.73238,365,658.943993
300.449288,365,659.224077
217.785991,365,659.501079
-253.328215,365,659.783083
143.929459,365,660.053097
203.584412,365,660.3451
273.492708,365,660.629188
229.028694,365,660.931097
196.272273,365,661.199191
133.072236,365,661.472116
249.452444,365,661.737609
237.001128,365,662.034608
114.554709,365,662.319627
180.149502,365,662.655677
226.222628,365,662.959675
182.449428,365,663.264679
231.820753,365,663.551759
158.702472,365,663.826397
-3.545863,365,664.113397
203.84354,365,664.457583
209.687478,365,664.787961
137.350931,365,665.109986
211.593073,365,665.418306
11.778666,365,665.788955
266.55611,365,666.093759
-6.575832,365,666.390759
163.900384,365,666.662815
172.581616,365,667.116637
149.456106,365,667.464018
172.973478,365,667.770071
145.810531,365,668.062966
209.12719,365,668.37849
123.513385,365,668.67027
148.897617,365,668.94627
110.38505,365,669.234289
46.648353,365,669.523085
23.541528,365,669.80143
-78.794686,365,670.08976
152.898447,365,670.374182
164.652215,365,670.669502
155.131256,365,670.93341
153.161716,365,671.233383
142.014068,365,671.518856
47.050529,365,671.81795
163.75569,365,672.101515
128.008007,365,672.389186
141.423926,365,672.67095
130.308385,365,672.961949
196.000836,365,673.249525
149.792727,365,673.531143
151.551606,365,673.816167
82.921841,365,674.117359
170.805168,365,674.389359
100.543105,365,674.670356
151.403377,365,674.946413
187.513309,365,675.23033
63.700339,365,675.521954
117.557464,365,675.797039
145.067617,365,676.071121
125.571618,365,676.362122
-55.741695,365,676.644543
142.673718,365,676.923685
228.345272,365,677.197605
176.238083,365,677.489116
221.730504,365,677.769116
65.359351,365,678.043002
245.629898,365,678.323988
257.538067,365,678.604954
218.962911,365,678.893553
159.335352,365,679.177474
183.360734,365,679.457187
245.955135,365,679.739194
210.695234,365,680.005199
200.041097,365,680.272503
197.167141,365,680.565636
255.068206,365,680.885639
165.350447,365,681.176636
123.191228,365,681.452651
216.676393,365,681.736453
203.027449,365,682.027466
169.111462,365,682.309373
-65.94442,365,682.588374
208.149889,365,682.873022
131.570062,365,683.157081
213.655111,365,683.447078
248.505257,365,683.734362
206.014116,365,684.016461
188.098048,365,684.296449
161.948023,365,684.564451
192.166385,365,684.844279
-26.200249,365,685.128279
130.465466,365,685.406281
204.257734,365,685.692848
170.003554,365,685.967833
43.695243,365,686.252862
173.346753,365,686.587053
165.607657,365,686.899788
179.335802,365,687.182016
24.70982,365,687.471015
-162.769673,365,687.772218
161.096774,365,688.054399
-72.318692,365,688.331381
205.281014,365,688.61938
167.792453,365,688.904669
216.032752,365,689.193486
164.58865,365,689.474488
225.405167,365,689.755507
170.541148,365,690.033488
274.04869,365,690.309032
171.2388,365,690.582621
186.661173,365,690.856598
160.314291,365,691.142608
233.946436,365,691.419538
206.464671,365,691.686533
197.256091,365,691.983492
140.975282,365,692.279391
153.710342,365,692.562603
150.434287,365,692.837603
149.117233,365,693.110289
177.720375,365,693.392277
127.8363,365,693.677804
176.426713,365,693.959137
250.629364,365,694.243137
136.76362,365,694.526199
183.307358,365,694.799213
75.470674,365,695.083291
192.639328,365,695.367365
186.387055,365,695.671883
246.830369,365,695.953825
203.998971,365,696.240956
224.382209,365,696.521859
181.776995,365,696.813907
218.442672,365,697.104194
127.165958,365,697.379105
203.225757,365,697.659874
246.079799,365,697.959859
91.211493,365,698.239861
230.681895,365,698.515735
222.403908,365,698.806263
201.279595,365,699.109247
261.141891,365,699.395261
-14.382559,365,699.669246
227.527525,365,699.955
-48.353259,365,700.240999
-100.03095,365,700.525999
243.769965,365,700.797021
109.962551,365,701.060001
184.424706,365,701.347714
264.608572,365,701.626711
60.332037,365,701.924711
107.839806,365,702.233711
223.523024,365,702.528715
240.084495,365,702.809455
198.648765,365,703.084542
140.708854,365,703.367456
202.611624,365,703.651543
218.349679,365,703.947405
170.549702,365,704.237285
229.012482,365,704.525372
229.659542,365,704.813093
181.62934,365,705.082917
202.534036,365,705.365048
218.764572,365,705.651965
258.653601,365,705.934835
213.453823,365,706.224819
223.170754,365,706.497798
234.95309,365,706.758097
89.867933,365,707.051409
253.860393,365,707.329417
-13.266552,365,707.600332
2.701136,365,707.881896
161.464831,365,708.172875
-161.208667,365,708.453872
273.779109,365,708.743193
194.122973,365,709.033215
130.337784,365,709.325938
43.629801,365,709.600746
132.042162,365,709.877849
-232.187251,365,710.166963
81.900041,365,710.453786
80.477145,365,710.724667
-118.196195,365,711.015785
-90.291264,365,711.295883
212.86585,365,711.577799
58.165058,365,711.85303
-128.046948,365,712.137096
92.073701,365,712.41712
50.130839,365,712.702861
83.90886,365,713.051856
179.719252,365,713.35287
80.986608,365,713.636657
202.253235,365,713.946916
196.547365,365,714.240915
-138.976026,365,714.512996
161.644663,365,714.786912
103.597749,365,715.071826
151.258925,365,715.345819
136.736114,365,715.620636
192.489103,365,715.890633
107.335399,365,716.199421
133.871496,365,716.499682
50.926085,365,716.78468
176.741855,365,717.0675
131.187021,365,717.391511
79.962132,365,717.705412
118.051232,365,718.022857
224.008621,365,718.358858
114.027657,365,718.715831
109.945624,365,719.040918
129.694014,365,719.367919
-107.571006,365,719.680372
143.275609,365,720.013399
185.585766,365,720.350924
130.073353,365,720.671232
84.10351,365,720.967314
107.651791,365,721.271975
208.760814,365,721.575998
155.518283,365,721.88896
-218.30308,365,722.206068
154.085777,365,722.535046
125.916288,365,722.837081
66.583216,365,723.145792
-33.45138,365,723.440794
63.359976,365,723.751744
134.514886,365,724.065225
102.770226,365,724.3603
150.029852,365,724.664275
70.285503,365,724.97081
87.283151,365,725.271986
-13.387538,365,725.5742
178.76311,365,725.880648
84.167261,365,726.197089
16.782617,365,726.491174
130.540077,365,726.79586
152.534648,365,727.108349
193.88113,365,727.425308
-18.255922,365,727.729311
193.528293,365,728.027182
63.528239,365,728.33826
205.868707,365,728.647175
168.081492,365,728.952657
28.281574,365,729.262599
0.314633,365,729.5766
178.80162,365,729.925936
148.61087,365,730.256611
119.940462,365,730.558611
128.267027,365,730.854697
102.97961,365,731.166358
-30.484486,365,731.463358
-73.998881,365,731.764239
115.287272,365,732.072833
182.026463,365,732.385044
93.278687,365,732.73112
153.026913,365,733.131125
211.289755,365,733.550248
96.260703,365,733.941245
-265.762768,365,734.284425
97.917497,365,734.645426
163.030548,365,735.033723
218.995731,365,735.399724
75.806526,365,735.707739
116.382354,365,736.014804
101.445016,365,736.318722
198.925471,365,736.639143
116.485098,365,737.019142
140.807653,365,737.399139
193.277346,365,737.787144
119.263874,365,738.256243
150.195629,365,738.627246
-108.673531,365,739.001243
132.349082,365,739.384249
95.921724,365,739.768247
138.986764,365,740.165247
224.061687,365,740.598246
51.103063,365,741.057245
233.194767,365,741.53625
211.051192,365,742.021246
99.23711,365,742.48159
-24.393585,365,742.820674
128.697928,365,743.148175
88.150119,365,743.535172
181.11591,365,743.968211
62.056047,365,744.374225
-75.421337,365,744.826595
96.919798,365,745.32959
84.25472,365,745.799592
221.012535,365,746.310679
240.848026,365,746.770686
131.861332,365,747.363689
138.710496,365,748.301013
76.606231,365,748.801985
112.425496,365,749.571796
154.09506,365,750.330824
180.15101,365,750.898827
96.760683,365,751.349843
197.015936,365,751.674861
221.189618,365,751.951822
186.422775,365,752.324242
95.630951,365,752.695692
144.553768,365,753.063692
251.418477,365,753.397775
74.173355,365,753.694807
-69.508265,365,753.9838
80.522965,365,754.280315
-36.6304,365,754.562463
168.012244,365,754.847863
147.950183,365,755.150866
84.652965,365,755.466947
-114.224272,365,755.755188
126.844622,365,756.071785
-74.332625,365,756.401311
180.834594,365,756.703304
-2.414721,365,756.975581
4.883764,365,757.249342
167.753852,365,757.518969
228.023639,365,757.801079
-32.881658,365,758.10956
17.933642,365,758.434554
156.43784,365,758.767394
111.292792,365,759.090965
194.477038,365,759.402021
135.637526,365,759.696102
185.547857,365,759.976021
64.289723,365,760.249038
-14.720712,365,760.531079
49.028648,365,760.80807
202.803421,365,761.094074
155.605282,365,761.378552
120.075772,365,761.668447
220.164956,365,761.943844
79.154902,365,762.246846
86.979869,365,762.544844
152.61625,365,762.824846
233.873883,365,763.099936
128.586076,365,763.38738
134.518525,365,763.680752
133.494282,365,763.977907
92.828112,365,764.255051
212.215016,365,764.546488
177.336194,365,764.839393
108.034768,365,765.115397
18.440823,365,765.384397
182.430546,365,765.663165
255.427345,365,765.953604
168.152153,365,766.233587
91.040273,365,766.501225
100.748142,365,766.763206
148.101689,365,767.05002
49.451142,365,767.32039
138.392872,365,767.606389
166.349542,365,767.883388
236.103302,365,768.169952
243.684838,365,768.455953
201.589039,365,768.732837
188.878464,365,769.02184
140.056548,365,769.309551
165.08029,365,769.586191
76.136273,365,769.869275
231.136027,365,770.152877
100.110558,365,770.441966
156.742878,365,770.717364
234.700864,365,770.99936
3.204258,365,771.274444
136.604416,365,771.547004
273.11926,365,771.821009
123.674486,365,772.097008
235.335919,365,772.380007
159.037276,365,772.678862
49.080893,365,772.964982
50.630124,365,773.238067
90.294446,365,773.50998
-36.24816,365,773.815154
237.558995,365,774.105411
57.161263,365,774.379418
26.67933,365,774.653329
190.477046,365,774.941298
101.862884,365,775.220299
226.062744,365,775.499022
72.32551,365,775.764621
123.245407,365,776.054607
58.093154,365,776.329779
237.627804,365,776.604788
-9.474222,365,776.882456
205.796556,365,777.169543
31.882485,365,777.434458
172.596347,365,777.713634
242.229365,365,778.002642
27.008766,365,778.309709
150.095977,365,778.630818
220.826555,365,778.932836
263.379888,365,779.213815
-2.587149,365,779.492818
108.172723,365,779.77445
-140.200911,365,780.054625
146.452063,365,780.33405
118.561975,365,780.61811
233.551341,365,780.894822
45.239136,365,781.170786
150.719845,365,781.446882
25.979685,365,781.737475
100.381953,365,782.0105
214.960058,365,782.292521
15.841191,365,782.564432
123.564094,365,782.900141
231.560939,365,783.317144
139.091795,365,783.75314
222.898685,365,784.08914
74.151978,365,784.382817
200.095417,365,784.658817
173.31467,365,784.948967
245.835297,365,785.218966
-344.660374,365,785.51561
13.058197,365,785.797418
211.830777,365,786.094312
135.808972,365,786.373172
211.795283,365,786.670077
108.699992,365,786.952202
131.482947,365,787.230482
232.858361,365,787.505197
148.453469,365,787.800326
121.455766,365,788.086322
-114.208369,365,788.352321
228.502349,365,788.60824
179.924677,365,788.91124
258.027279,365,789.189797
280.847169,365,789.470967
242.228604,365,789.744869
147.806616,365,790.035733
195.427878,365,790.311823
100.772635,365,790.581622
80.103067,365,790.868298
193.194738,365,791.164827
142.043122,365,791.44373
81.633615,365,791.715238
194.11221,365,792.004806
158.691488,365,792.299889
88.730078,365,792.587219
-201.469054,365,792.878283
36.538831,365,793.174791
72.25341,365,793.468269
-89.724009,365,793.749273
221.705739,365,794.03316
