#{"t_start": 1754094254.136626, "env_id": "None"}
r,l,t
239.168902,365,834.996279
173.783311,365,835.148269
154.440466,365,836.362368
160.006292,365,836.556369
181.944763,365,836.725481
178.39832,365,836.888705
113.754071,365,837.045621
200.214975,365,837.197767
178.352762,365,838.411557
226.883849,365,838.597561
176.477165,365,838.765685
166.926424,365,838.936657
267.196865,365,839.119737
202.13828,365,840.804164
178.581125,365,841.030025
224.217386,365,841.213085
165.031086,365,841.379907
128.511133,365,841.611978
217.163971,365,841.807063
202.738358,365,843.09442
200.944945,365,843.349422
233.377987,365,843.575426
252.130839,365,843.804515
224.271565,365,844.041423
253.706392,365,845.418512
233.10428,365,845.657626
224.167912,365,845.852227
239.954372,365,846.026232
204.519923,365,846.186238
214.936044,365,846.342331
211.494983,365,847.709151
200.646229,365,847.927152
187.118618,365,848.102152
180.44407,365,848.262167
248.861492,365,848.416151
253.384664,365,848.571151
214.245294,365,849.821085
243.198349,365,850.003184
181.956883,365,850.171174
233.063221,365,850.328192
223.220045,365,850.483071
272.809794,365,851.695743
192.605049,365,851.896984
206.525883,365,852.068062
210.520704,365,852.221973
193.459683,365,852.376066
225.349444,365,852.529066
219.352201,365,853.766276
272.247399,365,853.960456
177.760037,365,854.125456
196.177925,365,854.282562
195.660099,365,854.440237
269.589706,365,855.622266
223.882143,365,855.838355
196.214032,365,856.014725
238.580408,365,856.181733
221.600477,365,856.365637
171.327669,365,856.551823
176.686821,365,857.750275
240.283644,365,857.952357
209.955402,365,858.127387
176.528294,365,858.292384
260.250354,365,858.449955
204.557456,365,858.604289
225.511512,365,859.834644
212.813865,365,860.021797
234.244541,365,860.187698
227.503421,365,860.344783
202.604764,365,860.497698
247.323601,365,861.674412
221.379812,365,861.888435
236.34545,365,862.061705
191.180016,365,862.220701
235.377204,365,862.374701
196.618661,365,862.527705
237.573747,365,863.733401
233.22724,365,863.92849
261.215554,365,864.099837
213.838487,365,864.261827
199.428751,365,864.415831
206.924251,365,864.572839
204.465846,365,865.891306
228.579828,365,866.0768
281.706864,365,866.240878
161.777614,365,866.396799
188.993891,365,866.551878
226.165716,365,867.798088
157.607183,365,867.998187
217.809947,365,868.169053
243.476844,365,868.334056
195.139575,365,868.494054
172.6833,365,868.649061
197.790276,365,869.874328
185.181497,365,870.061296
224.735967,365,870.228308
242.798148,365,870.389306
201.161008,365,870.542334
228.27608,365,871.73656
215.084952,365,871.949671
185.07274,365,872.14552
188.256797,365,872.336541
173.843602,365,872.497627
200.975153,365,872.65072
204.536107,365,873.868501
186.050895,365,874.061598
231.753209,365,874.219589
191.737976,365,874.370502
168.227357,365,874.5286
166.774573,365,874.682279
129.204767,365,875.904107
156.814339,365,876.083303
179.564888,365,876.247306
135.909136,365,876.404319
186.985875,365,876.559321
205.952682,365,877.744806
136.573646,365,877.952362
157.728258,365,878.128397
117.347808,365,878.295398
143.67371,365,878.451402
173.737454,365,878.605398
192.800384,365,879.819722
209.901478,365,880.014706
150.604969,365,880.178701
211.213639,365,880.331701
149.399608,365,880.487569
164.237339,365,881.694704
243.437048,365,881.896041
181.304184,365,882.074255
183.578449,365,882.240256
123.244536,365,882.397159
201.613852,365,882.552155
146.936232,365,883.751557
172.283291,365,883.949536
222.274663,365,884.119456
100.462037,365,884.281458
154.526686,365,884.433541
206.363612,365,884.591974
186.86236,365,885.824449
194.582742,365,886.01073
201.378859,365,886.170816
217.349003,365,886.328658
151.618054,365,886.481567
251.552964,365,887.658164
151.381405,365,887.863166
195.363113,365,888.039036
191.927619,365,888.199128
244.49319,365,888.356035
206.109736,365,888.509127
136.421327,365,889.721723
129.223405,365,889.915822
195.892319,365,890.083728
185.982448,365,890.249528
171.671993,365,890.404528
112.778314,365,891.589654
144.243539,365,891.791677
186.273069,365,891.972654
168.425867,365,892.129654
204.517346,365,892.283657
195.003104,365,892.43775
195.472753,365,893.617271
182.510211,365,893.808376
182.093517,365,893.979365
140.605839,365,894.14362
173.588386,365,894.301625
218.293674,365,894.454616
175.022405,365,895.698504
131.815509,365,895.884499
137.170917,365,896.053586
145.926113,365,896.214221
175.721788,365,896.373144
209.902715,365,897.61436
189.893317,365,897.82536
210.54527,365,897.997359
132.826741,365,898.153872
122.434786,365,898.30596
212.155908,365,898.464962
130.46002,365,899.669888
142.438639,365,899.867906
113.367709,365,900.036979
180.464844,365,900.194983
215.988448,365,900.347971
95.281152,365,900.502889
169.351343,365,901.720094
216.51057,365,901.901168
125.436699,365,902.05713
215.065502,365,902.211069
208.734231,365,902.373989
174.890035,365,903.840117
177.239809,365,904.040101
224.781836,365,904.21411
211.693423,365,904.375111
166.222796,365,904.591861
163.735942,365,904.826855
189.797598,365,906.145911
183.179869,365,906.334913
215.272065,365,906.504911
195.250404,365,906.66604
219.75075,365,906.820914
133.952029,365,908.017277
234.347696,365,908.224633
229.793061,365,908.400623
191.097191,365,908.567528
180.872609,365,908.723619
199.663455,365,908.880628
177.693625,365,910.099612
241.971305,365,910.294608
178.122671,365,910.464543
164.040978,365,910.631543
241.120848,365,910.790093
145.933021,365,910.945181
172.214196,365,912.16813
147.847947,365,912.348147
152.562948,365,912.505126
186.718074,365,912.660208
177.707962,365,912.81281
135.59462,365,914.012169
289.717538,365,914.213174
192.846854,365,914.382248
181.317534,365,914.544179
222.588588,365,914.700168
172.404435,365,914.85417
196.895634,365,916.096357
207.773244,365,916.286486
200.486634,365,916.452464
125.894304,365,916.614474
167.228102,365,916.767478
187.066822,365,917.94079
230.463633,365,918.192877
185.776739,365,918.380943
193.040813,365,918.549595
168.470216,365,918.71168
212.147346,365,918.863598
154.774979,365,920.067087
151.908884,365,920.271403
177.292034,365,920.441393
202.814773,365,920.604079
199.29266,365,920.766083
263.438598,365,920.921081
181.536324,365,922.454632
198.56588,365,922.707626
208.330325,365,922.921631
210.59854,365,923.107625
201.521647,365,923.279625
180.106717,365,924.699414
128.039525,365,924.908415
143.095116,365,925.088561
105.754215,365,925.255555
192.591135,365,925.456602
139.584041,365,925.629605
181.493516,365,926.880697
175.020609,365,927.072796
125.047078,365,927.251762
157.337465,365,927.472082
117.767477,365,927.650365
217.257428,365,928.874469
153.041196,365,929.084571
186.876874,365,929.258471
217.171624,365,929.419572
179.255621,365,929.585552
229.315887,365,929.74645
181.515323,365,930.954262
202.097849,365,931.158274
176.930111,365,931.324259
213.65922,365,931.478259
122.818161,365,931.631338
139.723751,365,931.785259
166.485567,365,933.042278
155.985679,365,933.221375
167.543361,365,933.387377
153.821946,365,933.547016
229.403596,365,933.70311
117.392045,365,934.890823
179.882504,365,935.095618
172.896461,365,935.266618
189.900149,365,935.427633
192.269388,365,935.58503
216.262357,365,935.73912
175.297827,365,936.950054
151.853554,365,937.144073
219.670115,365,937.310156
192.430733,365,937.469054
154.746967,365,937.623153
157.957884,365,937.777097
204.172139,365,939.025459
205.157528,365,939.206465
188.356097,365,939.371472
162.273504,365,939.530452
222.70418,365,939.688751
151.736399,365,940.884922
54.218789,365,941.088928
177.193346,365,941.25297
136.11801,365,941.407064
188.23769,365,941.560925
188.920991,365,941.713925
166.981053,365,942.938426
138.275689,365,943.123561
176.403451,365,943.293563
146.514939,365,943.457564
153.088722,365,943.616221
172.959837,365,944.780928
131.194377,365,944.989931
175.200003,365,945.166779
192.952316,365,945.321683
171.212997,365,945.473897
155.186088,365,945.627988
186.071101,365,946.829303
145.355482,365,947.030127
147.400522,365,947.201194
207.940389,365,947.363197
174.77372,365,947.524713
147.724647,365,947.681726
174.840638,365,948.964899
207.750204,365,949.140922
147.733975,365,949.298263
214.857672,365,949.450266
217.214295,365,949.620263
110.464456,365,950.809833
100.202157,365,951.014933
126.303058,365,951.188837
163.244108,365,951.352274
200.185786,365,951.511186
146.157787,365,951.665272
170.501676,365,952.91251
164.596999,365,953.101793
239.611309,365,953.269327
159.772222,365,953.433965
169.884677,365,953.591965
158.698635,365,954.783685
68.817552,365,955.008678
154.652894,365,955.219893
176.513414,365,955.439821
182.032953,365,955.647937
191.130012,365,955.817936
182.002398,365,957.072896
181.388498,365,957.271996
168.425336,365,957.440997
136.838144,365,957.602007
179.299711,365,957.758902
172.763428,365,957.914985
169.830024,365,959.143158
153.790804,365,959.325716
119.092137,365,959.492902
158.546622,365,959.656993
173.765359,365,959.814568
161.570114,365,961.005017
155.790354,365,961.210047
145.240532,365,961.381063
137.798816,365,961.537046
143.80407,365,961.69005
145.991933,365,961.844047
165.300073,365,963.082128
187.564727,365,963.272131
205.786683,365,963.430129
101.191034,365,963.585979
148.372729,365,963.739072
125.505413,365,965.106974
185.332499,365,965.317973
98.332967,365,965.488972
127.203194,365,965.648972
110.478852,365,965.823176
192.124282,365,965.982319
189.637024,365,967.210665
172.903888,365,967.407669
193.117742,365,967.577964
192.918098,365,967.737321
163.488991,365,967.900304
149.978467,365,968.055214
217.096992,365,969.284697
126.059433,365,969.469797
167.027394,365,969.639702
165.167919,365,969.801426
180.242401,365,969.959423
121.087009,365,971.162753
103.545681,365,971.366649
203.599817,365,971.545749
242.998794,365,971.703653
177.01138,365,971.856035
202.236159,365,972.014147
212.056266,365,973.251791
175.25153,365,973.445292
230.403902,365,973.612282
178.077611,365,973.769282
145.666016,365,973.926297
201.473319,365,974.079395
224.604073,365,975.308828
179.461675,365,975.485913
206.572096,365,975.640941
214.592301,365,975.795033
219.119285,365,975.94903
200.056,365,977.133096
237.448708,365,977.340974
180.038581,365,977.513965
176.375203,365,977.67998
229.396124,365,977.831969
184.199093,365,977.987981
184.340232,365,979.209034
200.970467,365,979.397044
246.538367,365,979.565122
270.253385,365,979.729117
170.044295,365,979.890979
180.294371,365,981.086794
237.875338,365,981.288447
235.024775,365,981.463445
197.687174,365,981.630528
266.339571,365,981.786539
223.190313,365,981.941823
224.640101,365,983.182575
205.727365,365,983.374421
130.971109,365,983.543744
230.289167,365,983.709382
193.171501,365,983.866378
197.379171,365,984.021618
203.315688,365,985.277892
195.962434,365,985.465188
260.227825,365,985.632188
222.022047,365,985.793188
197.519042,365,985.950184
179.071858,365,987.15704
243.906619,365,987.367026
172.283772,365,987.539109
199.465565,365,987.700342
251.700504,365,987.854251
217.655331,365,988.010442
200.154462,365,989.256444
223.959248,365,989.439454
177.769323,365,989.603124
230.215775,365,989.764107
189.86589,365,989.918166
175.923339,365,991.105499
175.79763,365,991.316515
162.648751,365,991.489505
196.720437,365,991.643596
185.255004,365,991.7975
95.790227,365,991.951592
240.190543,365,993.171649
194.340811,365,993.373646
174.096853,365,993.536858
169.709619,365,993.693861
207.961847,365,993.846871
217.486706,365,994.001856
229.740146,365,995.276404
220.525593,365,995.45849
203.549337,365,995.622502
149.148518,365,995.777504
212.344015,365,995.931502
